text1,text2,aut_id1,aut_id2,same
           I feel lost like a goldfish in the ocean for the 1st time :/ idk what it is but im not feeling to stable like I could just get pushed over at ne time and its really scary. I guess its from finding out how much ppl stab you in the back but you know what its not even worth my time any more :-o         ,"             I got into work this morning from taking 2 days off and I was going through my emails and I came across one that said 'Andrea, I recieved notice you will be in the Marlboro office during the Democratic convention.  Let me know if you need any additional setting to your computer'  So I fowarded that to my boss with a 'What?' attached.  Then I was going further through my emails and I recieved an email that said 'Andrea, your number has been changed from 5171 to 5123' So I forwarded that to my boss with a 'Huh?' attached because apparently I'm going to be sitting up at a reception desk.  This just reaffirms the LACK OF COMMUNICATION WE HAVE IN OUR LITTLE WORK GROUP!!!!!           ",3335081,3387580,False
"       Yesterday i went to the fest.  It was pretty cool. I hung out with Camille, Zac, and Brian.  I'm gonna try to go tonight.       Neways~ i'm not gonna wait for eric anymore... i like someone else... lol   ~Paranoia         ","       Hell! I'll come up with something to say sooner or later, probably later!         ",3554508,3554508,True
"                 The pain is finally sinking in....I can no longer get up from sitting w/out help....but I would never give it up for the world.&nbsp; Band, next to TSA, is my passion, I love the feeling of pride when I step&nbsp;out onto that football field....this years show is going to be awesome, we have really bonded as a band/section and everybody is so good at marching (er,we're still working on the playing....that takes some time though).&nbsp; I can't wait for the first competition!       ","           I am now 50% done with the day's scheduled tasks.  I sent the e-mail and TRIED to install the scanner.  Looks like the scanner may be a no-go because it's old and the software is incompatible with Windows XP, but at least I wasted an hour restarting my computer, changing power supplies, and running scans that didn't work.  At least I have that going for me.  As a final note, perhaps I should add 'eat' to the list, since I'm the only one home and have a tendency to forget to do that.  Alright...pressing onward...          ",3936289,3917802,False
"             In a unknown state for the past 48 hours, here I sit. It is sunday afternoon, and I am not really sure what happened has happened to the time. Being gone for the past two days doing things with people I know, yet it feels like I did nothing at all. Well anyways, I am sitting here listening to some Jefferson Airplane with a bad headcold, trying to enjoy my last day of freedom before school begins again tomorrow. My teeth feel really weird too, but that may be from a mixture of smoking and alcohol but who knows. I am slowly coming to the realization that I am jerk, but only when I am with people I know. In my opinion this is because I am not afraid to tell them my thoughts about them, which may come off as me being mean to them. The truth hurts I guess. Well maybe I am not a jerk, I just tell it how it is, which makes it seem that way. For now I will leave you with my most eventfull happening this weekend, set on a friday afternoon...  School was boring and pointless. I really should have either stayed home or just skipped my classes and gone to other teachers classes. The latter probably would have been the best, more fun I presume. But I just went to my classes, and of course did nothing. The weekend finally arrived and I met up with friends after school. We do this every friday, nothing ever changes, I am going to start doing more, going places and seeing things. But anyways we made a call, and got a connection to Mr. Green. After a good session, we traveled to Tanasbourne to look at things. That is as far as I can get my friends to go, they would rather just lay around a house all day and do nothing, get fat, whatever, as long as I'm there we are gonna be doing something. The border I get the more truth I speak to them which they prefer not to hear. Well anyways, after that we got together with a friend of ours, Ben, and traveled to his house. In a strange encounter, we met his parents. One of which is a German import on a work visa, who took the liberty to offer us his finest German beer. I must say that it was quite good. My friends aren't much of beer drinkers though, except for Ben. Decent conversation continued, nothing spectacular or worth mentioning. After that I presented a joint to my partners, in which they could not refuse, so we formed a circle and quickly the crayon sized J was nothing but a little roach. I then took the short ride home from my frined Tom, the whole way afraid of certain disaster, a possible wreck or pig encounter, but we made our way back home safely. Marching straight to room, I told my mother good night, and found sleep almost before I hit the comfort of my bed.         ","             In this world, where do you stand?  No matter what anyone says, everyone fits in within a certain group. No one is completely alone. Some are more extrovert, others more introvert, but no matter, you can at least find one other person to relate to. And within these groups there are certain orders within them. Every group needs at least one leader, not everyone can be a leader. For a group to exist there needs to be a distinction between leaders and followers. Now back to the question, in this world, where do you stand?  For me, it differs. I have a two different groups of friends. First off is the group in which I am with a majority of the time. This is group of people that are my age, and I consider to be a leader in this group. I administer choices and make sure that the final decision appeals to everyone. But with my other group, which consists mainly of aquintances, I take a backseat and am more of a follower. I believe that this is because I am the youngest one when with them and am a little intimidated. I consider to myself to have an introvert personality, which the second group mainly shows.   But yeah, where do you stand? Do you like where you are? Are you a leader or a follower? Would you rather be the one you are not? What are you gonna do to change that?          ",3326024,3326024,True
"           whew, i must admit taht i am totally bored. that's what my computer's for though. on the other hand, i could be kinda nervous. jesus is getting back from houston soon...i think today, but i'm not sure and i'm kinda nervouse about it. i haven't seen him in a year. now i'm sitting here listening to 'take another little piece of my heart' by janis joplin. she is totally my hero. she rocked so hardcore. this last week has been pretty weird. michelle and amy have been pretty bitchy to a lot of people now that they have each other. don't worry, i'm not just saying taht cause they ditched me, several people have mentioned to me that they've been doing that lately. the weirdest part is that i don't ahve a huge problem with it. it kinda opens up new oportunities for me. like i use to just hang out with michelle at lunch since i don't have a lot of friends who have 1st lunch with me, but the other day when she was off walking alone, i sat at sophia's table, and then just sat and talked with ian and bethany. it was fun. i guess i should thank her later in life for ditching me. sure ditching people the the number the biggest aspect of un-chillness, but i guess that just makes these people michelle and amy are turning into...well...un-chill. i've been a lot more jack lately than kiki. i was totally kiki last summer. 'a tight tye-dye dress she was a psychadelic mess.' that sort of thing. i didn't care about a thing and i was totally in love with this random guy i made out with who didn't speak a word of english. it rocked. now i'm kinda more jack. 'the freckles in our eyes are mirror images and when we kiss they're perfectly aligned.' THAT sort of thing, i'm not worried about it either. i like jack a lot. thanks meghan for the nickname. Jack, hannah Jackson. it makes sense. Europe is more of a Jack country than Mexico is too. i went to san miguel de allende, mexico last yaer when i was Kiki and this summer when i'm Jack, i'm going to Germany and Italy. and the last like 3 years i've been on vacation i've met totally amazing people who changed my life. so maybe that'll happen again. i hope. it rocks. anyway, my computer is tweaking out and my brother has a not so shabby looking friend over. so adios.          ","                 Yip Yap! tonight was informational. Derek told me that he loved my thighs and that i had great boobs lol i was like thank u, and i kept telling krissy, 'we're leaving' lol i think that pissed him off but o well. he also told me that he liked me last year, i was like thanks lol i mean what good does that do? lmao Hes the most sexual guy i know, he kept touching my legs and shit bc he said they were smooth, and he asked to slap my thigh and ass. I dont really like any of that tho, bc it makes me feel like hes just an asshole and only wants sex, which is prob true but it doesnt matter n e ways bc i aint gonna go out with him. I noticed that im either NOT ENOUGH for a guy or im just a sexual object to another, so either way i suck at what im doing&nbsp;bc i lose every guy i like or the one i love&nbsp;. . . lol its really been a blow to my self esteem. This summer has been an eye opener really, i learned that i should never be in a relationship bc i just end up hurting someone or getting hurt. Im tired of being let down by my feelings..       ",3371688,3660766,False
"        planned to wake up at 430am to study for physics but still tired and blur blur.. so went to sleep again. then woke up at 615am.. went to bath then meet with huiting.. had my physics and f and n papers.. physics wassss dammnnnnn difff to me.. but f and n was quite alrite la.. thought tt f and n was gonna be diff cos mdm gan's standard is quite high de.. but the paper turn out to be quite okie.. hope can pass * grins* reached  urlLink home  at abt 11 plus.. went to play bball with joleen anddd jerine hahas. then joleen went to my hse 2 rot hahas. aft tt, i went to my granny place. played  urlLink games  with my cousin and he played a prank on me sia.. but nvm la.. c he small heex. went to watch my granny prepare dinner .. cos got nth to do hahas.. what a boring day man..   stop here le la. take care peeps and byez   _______**peace________           ","       whoa today i went to watch the fireworks with shiqi, benjamin, alex , her sis and her ahem hahas. but then before that, i was rotting at  urlLink home .. too bored that i went to watch ppl playg bball down my hse. saw some of my sch peeps playg too.. then i saw jarvis and sengkai going to yangyi hse hahas. . called joleen, huiting, audrey and serene to come and play bball. played till abt 5 plus.. joleen went to my hse to rot hahas. then, bathed and went to khatib mrt with joleen to meet with shiqi they all.. then we went straight to the explanade.. whoa when i reached there, it's like 0.o so many ppl at there.. like ants sia heex. the fireworks start at 830pm. at 830pm, i saw the fireworks!! sooooooooo great and fabulous sia.. took some pics via using my  urlLink phone .. then, we went to watch the 5566 and bla bla bla de ' concert '.. ( dun like 5566 and etc man.. what the hell are they singing hahas ) then alex and i went to stroll the ' pasar malam ' so boring man.. reached khatib mrt at 11pm.. mun gonna scold me liao cos i was late for  urlLink home  hahas. cannot find a f***ing taxi.. so annoyed .. then, i saw jarvis.. he just came back from his church thingy... what a small world indeed.. saw him hahas. crossed the road tog to try my luck to hail a taxi.. we bid farewell.. went  urlLink home  and listened to jay chou  urlLink cd .. then suddenly, the song repeat by itself de.. i got so freak out but then i turned to mtv and listened to jet's new song ' look what you've done ' sooooooo nice... aft that, went to bed liao hahas.                                   _______** peace ________          ",4163421,4163421,True
"                 For anyone not familiar with the case, three years ago an Omaha Police Officer shot and killed a man in the line of duty.  He was originally charged with manslaughter, the grand jury acquitted him, the charge was dropped and not refiled. That's it in a nutshell, but obviiously there was more to it than that. Last week Jerad Kruse (the officer) was in court AGAIN because the family of the criminal was suing him in civil court for wrongful death.  Please.  Notice I didn't say the shooting victim's family, I said, the criminal's family.  He was a criminal.  He wasn't a victim of circumstance.  A victim of circumstance trips and falls off a curb in front of a bus.  A man who with a police record (who was recently released from jail) who steals a car, leads the police on a chase for more than 30 minutes, and then acts suspiciously, acts as if he is reaching for something and then raises his arms, is asking for whatever he gets.  I just do not have sympathy for his family because of how he died.  I have sympathy for his mother, just as I would have sympathy for any mother who lost a child, however, if he hadn't done the things he did, he wouldn't be dead today.  I don't care if he was red, black, purple or white, I don't care about the officer's race either.  I think it's ridiculous that they continue to harass this officer and his family because their criminal son is dead.   I am also sick to death of hearing how he was 'turning his life around'.  People who are 'turning their life around' are not out driving stolen cars and leading the police on chases through town.  There.  I've had my say about it.             ","                 I know I haven't been posting my own thoughts on her yet. Surprisingly, It has proven very difficult, which is a tough thing to accept coming from a person who used to write a lot. Since getting married and having children I feel like a considerable amount of creativity has been sucked dry from my being. I don't resent them for it, for it is not their fault I just need to step back, take a deep breath, and ease my way into it and to my surprise it has proven to be truly intimidating! I feel terrible and it's making me depressed. Maybe that will release me from the quandaries in which I cling!  Well, there you have it.       ",2627097,3751205,False
"                 Okay yesterday I said that things come in 3's. Well I found out that it holds true for good things too. My third good thing is that I got into AP English for next year. I'm really happy about that and I really wanted wo get into it. I however did not become one of the Vice Presidents for National Honor Society for next school year. I'm kinda bummed about because I would ahve liked to get the chance to be a leader in my school. I've run for class office twice without getting elected and now I won't have the chance to be a leader in NHS. I guess I'm just not supposed to have such a big leadership role at my school. Maybe there is something else I am supposed to do ot maybe the Lord knows that i will be really busy next yeatr that He is protecting from extra stress. I don't know. Maybe someday i will know. But for now things, good and bad, come in 3's.               ","                 People often say that ad things come in threes. But do good things come that way too? If so, then I have 1 more good thing coming, but there are two things which I'm trying for, so which will it be? Alomost 2 weeks ago I became a new member of the South Kitsap High School Acting Ensemble for the 2004-2005 school year. Good thing #1. Then that saturday I became South Kitsap's Junior Miss 2004. I get $1000 for any college I want and I get to go to state in January. I'm so excited. Good thing #2. Now I would like to get into AP English for next school year and I would like to be a Vice President of National Honor Society for next year. So which whill it be? or will I prove the 3-theory wrong and have either 4 good things happen, or maybe only 2? I guess I'll find out soon! As for me I hope to prove the 3-theory wrong, with having 4 good things happen.                ",3538351,3538351,True
"       It's now almost 2:15. In other words, this is gonna be mighty quick since I'm up *way* past my bedtime. I worked a half day last Friday (my day off), so I'm taking half of tomorrow off. Yay! Then it's off to Rochester for the weekend.  Work has been going really well in the last week since I've resumed work on parts that actually make it look like I'm making headway instead of munging around on well-concealed internals. Today was pay day as well. It sucks to see 30% of my bi-weekly paycheck going to 'deductions' ranging from taxes to 401(k) contributions. *sigh*  Anyway, good night world! I'll try to put something else up this weekend or shortly thereafter.  I'm going to continue to try to end my posts with something to think about. I read about a study today about sex education versus non-education with advocacy of abstinance. The study showed that among sexually active teens, both groups had the same percentage of STIs,  however,  those who never received sex education were significantly more likely to not know they carried an STI. This got me thinking again about why we as a society shun sex, while we revel in violence. Any given movie can have dozens of people shot to death in it and only garner a PG-13 rating, but reveal a breast, especially two and you're slapped with the second worst of all ratings: R. I guess it's little surprise to me that a society that deems the human body and sex to be more dangerous to its youths than murder, finds itself swimming in violent crime.  (This is *not* to say that I advocate censorship of violence from the media...I like to consider myself to be against censorship in all of its forms. Rather, I advocate re-analysis of the true danger that these topics present to the youths who are permitted to see them.)  ------------------------------------- Peace cannot be kept by force. It can only be achieved by understanding. - Albert Einstein         ",       Just started this due to seeing this...  urlLink http://brucethinx.blogspot.com  ... and was inspired to start my own.&nbsp; See what happens in the next few days...        ,3227750,4035530,False
       Wah liao...so suay!Last friday (9/7/2004)..after flag raising...the discpline mistress spot check our uniform..den the most stupid thingy is....my socks r damn lose n short....den kanna called by her to stay back n wait for the school bookshops to open to buy socks n showed her...den can go back to class!damn lame tat miss lee....oso hate the school rules! why muz set the schol rulez saying tat every student muz wear school socks...???siao liao...Even if it is compulsory...the school should use materials which is durable enough to last for a long time mah....so we no need to buy n buy n buy..THINK WE WAD???? MILLIONAIRE ARH??? We spend money on things tat we wan to use...but not those stupid thingy which is not important...esp the socks...   Miss lee very ma fan lehz....bcos of the socks...i waited for 2 hours in foyer dere doing nth for the bookshop to open...waste my 1 n a half hour time...no need study arh??? the school wan us to achieve ggod grades...den the punishment dey gave...is wasting time de....siao wan...dunoe wad bloody hell sch is tat...sux man...   Not onli this incident my friends n form teacher noe lo...my mom oso moe bcos the teacher called up my mom to remind me bring consent form for the racial harmony fair...den dey tok until the morning incident...den go home i said i sit in the foyer for three periods... she curse the discipline mistress siao lo...haha         ,"       Haiz..yesterday watch 千与千寻 until 2 something....den sleep at 2.30 am....morning 6 something wake up.....4 hours sleep only.....tio abit headache go to school...celebrate national day...sing n watch until leg all numb..dunoe y this year dey celebrate until so boring....aiyo..den go to yhhb until about 1 den dismiss.sooooo tired...jo dey all went home change den go jp watch 十面埋伏...i didnt go home....so go jp wof allan...den he go home change....i go library change.....haha....so stoopid....the library toilet...dunoe which idiotic person..when i in toilet changing..the nect cubicle to mine..keep on throwing tissue paper to the cubicle i using....dunoe got used ones....den throw.....somemore is wet de lo...toopid...i ahem until very loud.....den she stop throwing..den i went out...she was gone...if let me see the idiotic person....i going to stuff the tissue in her mouth....den i go look for magazines...cannot find...i go macdonald eat cheeseburger...eat finish liao....kaling ,kaini n allan den reach JP...den tat time go wallet shop cos kailing wan buy wallet...after buying wallet...jojo reach.....den tat time going 3.40 liao...so we went up to buy ticket...den shehui reach wif 3 ice soya bean milk..haha... In the movie theartre...watch the house of flying daggers....quite boring in the middle....but overall show not bad la.....someone sit beside me sleep hor.....haha....after show.....wah big headache.......but lucky... tat time going 2 go home liao.. Took 187 to my mom's workplace....WAH!!!!!TRAFFIC JAM!reach there about 7pm...den get money from her buy dinner..bought nasi lemak bcos of my sis request..so ma fan..walk so long...so tired... Reach home about 7.30...being followed by a cat bcos it smell the nasi lemak...aiyo..bath n eat liao..now sitting infront of com writing blog....tml is another long day..yhhb 9am to 5.30 pm....aiyo...today muz sleep be4 12 liao....if i dun sleep b4 12..tml my mood will be affected...:'(..           ",3557770,3557770,True
"           Pt 6b:  Capsule Allegories   The less adventurous of the group were heading back to the Capsule Hotel with the hope of being able to take advantage of an option that may or may not have existed.  Me and Wes deduced desperately that the jumble of Kanji we pretended we could read on the sign outside of the hotel earlier that day, aside from your basic spend-the-night-and-enjoy-the-onsen deal, that you could sleep for a maximum of 5 hours anytime of the day, pay a slightly cheaper price, but not have access to the onsen as it would be closed for cleaning. 　Fortunately, we were right in our assessment of the strange Kanji characters and we got a semi-descent 5-hour sleep that morning.    On the way there, Wes, initially, was making the most noise, as was the norm for him after consuming extreme amounts of a beer and whiskey mix.  Fortunately, Wes’ banter never lasted long because shooting his mouth off always indicated his inevitable decline into unconsciousness.  Friday night was no exception as after no more than 10 minutes into our walk he was barely able to lift his feet, let alone keep his mouth open.  Greg and Chris were merely drowsy.  Both cool cats almost always avoided drugs and were excellent at maintaining their alcohol threshold to a constant that allowed them to relax enough to dance, pose, and flirt, while not doing anything to look foolish, overly loud or boisterous.  I’d never known them to run their mouths, trip over their own feet, or pass out in inconvenient spots, but that’s just me.  Both experts at maintaining dignity, but perhaps sometimes overly concerned about their “cool” appearance to others.  Of course, that is just a guess at what could be.  But as for Chris and Greg in particular, I did not know them well enough to say if that generalization applied to them or not.  Ernie and I were chatting idly together (granted kinda in slow-mo due to remaining effects of a psychedelic) so as to make the walk back to America-mura and the Capsule hotel faster and less painful.    Then Ernie made the slight mistake of asking me what I thought about Capsule hotels.  One might think it was a harmless question, but directed to me at that point in time and state of mind, it opened a floodgate of information that many would not have had the patience to bear.  I told him that they (capsule hotels) were quite convenient but that were the perfect allegory of the Japanese “Salariman”, and more broadly speaking, the remnants of Japanese sexism.  Ernie was only encouraging me to bore them all with an abundance of University textbook regurgitation when he asked me what I meant.  Fortunately, one of Ernie’s great qualities was that he was an excellent ear when it had to do with extraneous facts and anecdotes.  Considering that this entire piece of writing (call it story, composition, funny anecdote, e-mail, a waste of time, etc.) is fairly extraneous in itself, I am nevertheless endeavoring to make it somewhat informative; partly for interests sake, partly as an exercise for my mind in an attempt to recall that which I spent about twelve thousand dollars on to learn.  Therefore, here is the gist of what Ernie heard:  Speaking of most First World countries, statistics show that Japanese women occupy a far lower percentage of the “White-collar” jobs in their native country when compared to their North American and European counterparts.  (Lucky for you, I don’t have the numbers with me as I write this, so you escape certain boredom with factual statistics.  In the meantime, you’ll just have to take my word for it.)  Of course, it’s not because of the political or legal structures of Japan.  Japanese women are legally guaranteed equal rights to jobs, wages, enfranchisement, civil rights, etc, as the men.  However, compared to many other First World countries, the advancement of women’s rights came about much slower.  In fact, it wasn’t until after Japan’s defeat in the Second World War and the US imposed its own political structure and judicial concepts on Japan during its occupation that the women’s movement started to gain momentum in Japan.  And even then, it was slow moving.  Most historians would agree that the reason for this slow progress was due to Japan’s reverence for its own tradition.  As a result of the defeat and occupation following 1945, Japan’s opinion of itself when compared to the rest of the world rapidly changed from a superior to an inferior complex.  They were essentially brought to their knees by the power of the American War Machine and, after the American society started to infiltrate Japanese media, they were slightly in awe of the “freedom” of American lifestyle.  However, 2000 years of tradition was not going to be erased so easily.  And then combine 2000 years of tradition with a 250 year period of complete, enforced isolation (ending finally in 1868) from any outside culture or society and you are left with some of the most stubborn set of ideals and beliefs that can be found anywhere in history.  Around the same time that the Western European Code of Chivalry was being defined as the standard set of ethics for the members of the Aristocracy and Knighthood (the Middle Ages), the Bushido Code of Japan was being developed as guiding principal for its upper class.  Both standards of behavior dictated that women did not belong in the battlefield due to their “inferior” physical and mental capabilities.  The women’s role was in the household and servicing the men.  However, according to the concept of “Chivalry”, women should be treated with respect and often deserved to be placed on a pedestal.  Women represented the purity of life that men loose in their day-to-day life; whether it was in battle or managing their estate.  Women should be valued for their beauty, artistic capabilities, loving, tender nature, and for the ability to bear children/heirs.  It was so important to recognize these values of women that many people decided to write about it; sometimes in novel form, poetry, and even dissertations.   The female counterparts in Japan did not enjoy this kind of acknowledgement publicly.  Certainly a Japanese husband would often privately respect and consult the mother of his children, but women were definitely not placed on a pedestal.  This accounts for one historical source of a woman’s position in Japanese society and why the women’s rights movement advanced much more slowly in the East as compared to the West.    Back to my original point:  Japanese women occupying a very small percentage of “white-collared” occupations, especially the higher-ranking ones.  And now for the allegory of the Capsule Hotel:  A Capsule Hotel is a special kind of over-night lodging that rent “rooms” by the day.  They are geared mainly towards the “Salariman”, but of course are enjoyed and utilized frequently by other employees in an occupation that requires them travel away from the “base of their operations”.  Maybe for business trips, traveling sales, attending training and info seminars, traveling to branch sections of one’s company, etc. the Capsule Hotel is the most ideal form of lodgings one can obtain.  Why?  Because they don’t require reservations, they are much cheaper than a regular hotel, they offer almost any kind of service one would need for a 12-24 hour period, and they have onsens.  You can eat, kill time by watching TV, fall asleep in huge recliners, wash and soak your worries away at a Capsule Hotel.  The only thing that might leave people skeptical (without ever staying in one beforehand) is that your “room” is essentially a box.  However, this box is long enough for someone who is 6`4” to layout in and high enough for him to sit up right.  Each box comes equipped with its own alarm clock, air vent, and TV set.  The rest of the facilities are shared by all occupants. If you’re only there to spend the night before having to go to work early the next day, what else do you need?  Why is a Capsule Hotel a man’s environment?  Well, obviously because in 95% of Capsule Hotels easily found, women are not allowed.  Apparently, co-ed Capsules exist, but I have never seen one.  Why aren’t women allowed in?  Because the men walk around with only thin robes on, they fall asleep practically exposed on the cushy recliners, and of course, no clothes are permitted in the single onsen room.  Men practically give up their clothes after signing in, walking around almost naked, sleeping almost naked, slurp their noodles almost naked, and sit in front of the TV almost naked. Why don’t they alter the “no-clothes” system or make two onsen rooms so that women can enjoy the facilities as well?  Because there aren’t enough women who would find a capsule hotel appealing enough to make a fuss.  Perhaps a Capsule Hotel just isn’t appealing to most women.  At the risk of sounding sexist yet in all honesty, professional women are required by trends of the latest magazines, TV shows, and international style to spend a lot of time on personal grooming.  A capsule hotel is not designed to accommodate that.  Of course then, this is quite the vicious cycle.  Women don’t complain because a Capsule Hotel fulfills only male stereotypes.   A Capsule Hotel appeals to a typical male because the only women around are the cleaners and men can be totally “free”, without inhibitions.  Women aren’t around because they are not permitted.   What male stereotypes am I talking about?  Ramen and beer are the main form of nourishment in the hotel.  We don’t have to “shield our dignity” from anyone who might be offended.  Capsule TVs and the shared big-screen only seem to play baseball/sumo games, the daily news, and most often, pornography.  How often do women spend the entire night on lazyboyz?  How many women have a beer for breakfast?  How many women are comfortable enough to leave their robes untied while walking through the halls of a hotel?  How many women enjoy playing strip poker and naked majong in the video arcade?  Some, but not many.    By this time, we had safely reached the convenience store across from the hotel.  We bought our waters and cigarettes, went to the lounge on our floor, sat around almost naked smoking and looking stupid.  Not much was said anymore, except to agree for the 136th time that it was a good night/a funny night/a crazy night or all of the above and that we were definitely looking forward to some hard-earned sleep.            ","         LoL Hope my title is interesting cause today was good. Better than yesterday anyways. Morning practice was good. Tomorrow is a half day YIPEE! Today was maroon which is my favorite day. Although in band I was put on the spot by playing this melody part and I can play it, but I get so nervous. Stupid. Why can't everyone just turn around or leave the room. Oh well. Beggers can't be choosers. I think I might've put that in my blog somewhere else but I can't remember. Yeah. Things are normal, but this one thing. It's not that important anyways just caught me off guard. Hmm... I don't really feel like typing to make an point so I'm going to have some chicken. Ok today's message always look both ways before crossing the street.       ",3661654,4188530,False
"             Fun. You Truly Desire Fun. Your always willing and ready to play a game, whatever it may be. But be careful, you cn tend to get a little too competitive.   PLEASE RATE     urlLink   What Do You Truly Desire? *PICS*     brought to you by  urlLink Quizilla            ","            Hihi...  wow the time really passes sho fast manzz... seems oni yesterday or 2 wks ago tt it was the 1st day of sch..tt day so surprisin n nice (huai nian) sumtimex thingx r so unexpected lik tt... i mean... u nv knew u wld l*** somebody, or be @ a loss wat 2 do becoz of sumthing or wateva...it's so hard 2 understand somebody manx.. @ least it's tough 4 me... haix btw horx   sumtimex lik u feel lik missin some1 n' den the person jus in front but lik u suddenly feel nth again..or lik the feelin, sumhw seens 2 be more 'dan' le sigh-_-' hw fast hearts cn change rite? mayb if u communicate long enough with somebody u might find tt u didn't really lik them as much as u thot u do, or tt a person u nv notice might suddenly seem really.. lik nice? pretty soon b4 u noe it..sch might b endin..as in tis yr..dunno lik i sumhw feel tt some frnx wld nt 'recognise' u if nt same class nxt yr so dun feel partin...aso the time spent feels sho shrt..erm..yahx different ppl c different qualities of different ppl..sumtime ago rite i jus realised tt..lol todae @ cp saw qy.. wah sho fast found a luvsoul.. n no wonder nw so choi le... iyo really dun wan tis yr 2 end so fast lehx..oh yahx..mum realli so gd manx..noe mi sho well=)thx...den rite...oops gotta go slp lerx... nitex  urlLink                                                                                                   urlLink      + +++SwEEt dReAmS++++         urlLink            ",3827840,3827840,True
"       I decided, after much thought I may add, that it was a good time to create one of these.  I have always been interested, and since you created yours Matt, what the hell.      ",   Today I have swimming and I learned butterfly strog. at first we swimming 7 laps and then later playing 'Tube WaterPolo.' and I ride on the Tube and starting play. I like swimming at PE times.     ,3764276,3065484,False
             hmg today hen happi.. so it'xx also my happi day.. juxx cum back.. playy bball with ken they all.. wa.. den meet a group of damn xia lan guyxx.. kpkb.. we also xia lan back.. sianxx..  oh ya.. my hmg.. okk.. her internet sld b okk.. can edit her blog.. hahaxx.. but she lazi to post... tou lan?? hahaxx... jux now called her.. she so excited tell mii she first xxperience of taking neoprintxx wif her bestest fren.. pengxx ar.. this girl ar.. little little thingxx excited.. so funni.. describe this describe tt.. next time give mii see okk?? but when tok abt my testxx.. she abit sad sad.. voice startxx to tone down.. she is kind of disappointted in her resultxx... hmg ar.. dun sad le.. i tell youu.. i horxx.. frm sec one till now nv get sure good resultxx loxx.. so dun worri... next time do even better okk?? smilexx... dong gua got study hard.. i bring my notexx everywhere i go... good rite?? later i will also study study...  hmg say she'xx going to do e teacherx' day card for her form teacher.. turtle her school.. hahaxx.. hmg is volunteer herself do one.. wanxx to keep herself bz.. siao char bo.. nth to do cum accompany mii laxx.. dont do all these stupid stuffxx... stupid girl!   hmg... stay cheerful.. n tt'xx your usual self..            ,"             after e show, i called hmg .. she'xx crying... ask her wat happened.. she say e show too touching.. but i doubt tt'xx e reason... so dun try to hide frm mii.. haixx... mii really wanxx to knoe e reason behind it.. alwayxx make ppl worry... dun like tt okk?? hush hush.. give youu sweet next timexx when i meet youu againxx.. next time dun scare mii... will got heart attack one... stupid girl... now i think she tired lexx.. wanxx to slp early... keep wanting to rewind e day so tt she can watch her last episode of room in my heart.. silly girl.. rewind day this kind of thing.. perhapxx onli she can come up with...  hope hmg can haf sweet dreamxx n not to think too much... i cannot disappoint hmg.. so i m going to revise my test againxx... tml shall b another sianxx day... haixx... examxx period nobody wanxx to play bball or pool... farked up laxx!!   hmg.. i will alwayxx be ther to wipe your precious tearxx for youu... youu are not alone... uds??           ",4306681,4306681,True
"       So I went to my reunion and it was all the things that reunions are. There was heavy drinking, talk of marriage and babies, reminiscence of parties past. I spent the next day vomiting - feeling almost like I really was eighteen again.  To take a break from all the political ramblings of my previous posts, I would like to make a list of the things I did not do while in St Louis because I was too hung over:  1. I did not go to a 'real' thrift store where prices are still under five bucks for almost everything (unlike the 'vintage' stores here, where everything costs as much or more as that crap they sell at the Gap.) I did get some cheap crap at Target, though. More on that later.  2. I did not eat a greasy taco from Jack N' the Box. This truly makes me sad, as I do so love a good greasy taco. However, I did have the Chili Five-Way at Steak'nShake, which my boyfriend (a stranger to the ways of S'nS) prounounced 'spaghetti and ketchup on a plate with chili on top.' Philistine.  3. I did not take my boyfriend to see anything even slightly scenic, other than driving past the Cahokia Mounds on the way to a classic car showroom with my dad. The cultural commentary consisted of 'Hey, Paulo, those hills are made of dead Native Americans.' To which he replied, 'Nuh-uh, really? Can you see any of the dead people?'  4. We went to Target (no small feat here in NYC, as they cater to those with cars and also kind of suck compared to the giant megastores back home), and I did not buy the giant econo-bottle of Dove shampoo for $5. That was a mistake. We did get a nice bathroom rug, however.  5. I did not watch 'Grosse Point Blank' before we went. At the reunion, during which I sucked down about a pint of Johnnie Walker Black, Paulo made a reference to sniper rifles that would have been hysterical had I not I missed the point completely.  Eh. There's always the twenty-year. I'll probably still be broke, living in sin with my boyfriend in little box-apartment in NYC with twelve cats and nary a kid in sight...I'll be sure to remember to snag me a couple of Jack N' the Box tacos then, even if it's just to reassure myself I'm not a total failure.     ",        An excerpt from a note I'd sent someone explaining how I got to Houston from NJ...       '  I'd been in Seattle - lovely lovely Seattle - when I made the mistake of getting married to and pregnant by a guy who was going to get his PhD faster than I was. Got dragged to Houston. Now I'm stuck here like the backs of your legs to a hot vinyl car seat...'          ,4129240,4039232,False
